title,rating,body,author,date
Sencilla y práctica,"5,0 de 5 estrellas",Calidad precio excelente,Jc,Revisado en España el 30 de abril de 2024
Práctica y fácil de usar,"4,0 de 5 estrellas","Estaba buscando una cafetera de goteo, ya que consumimos mucho café en casa y estábamos cansados de utilizar la típica cafetera de acero Italiana que hay que preparar 2 o 3 veces al día, por tema de capacidad.
Nos decantamos por esta Yabano. La cafetera funciona muy bien y su utilización es muy sencilla.
Dispone de dos modos, uno que empieza a preparar el café al darle al botón de preparación y otro que puedes programar la hora a la que quieres que se inicie el goteo, dándole dos veces al mismo botón. Muy sencillo vamos.
La cafetera dispone de un filtro reutilizable de plástico, como se puede ver en las imágenes y un irrigador en forma de ducha en la parte superior.
El depósito del agua es de una capacidad de unos 2 litros y tiene en el lateral una medida que indica el nivel de agua y tazas de café, ver imagen adjunta.
La tengo ya hace unos meses y de momento funciona muy bien.
El café sale bien sin sabores extraños ni nada negativo a destacar si sabes el tipo de café que ofrece este tipo de máquina.
La recomiendo dentro de la gama que hay en el mercado",Jesus,Revisado en España el 25 de abril de 2024
Cafetera caca,"1,0 de 5 estrellas","No me funciona ; la compré 9 septiembre 2023 y ya a dejado de funcionar, y tiene un papel que dice ser una garantía, pero no sé dónde reclamarlo, porque no hay nada donde pueda hacerlo",isabel l.,Revisado en España el 23 de abril de 2024
No ha durado ni un año,"1,0 de 5 estrellas","Ha dejado de funcionar, sin nada no hace ni un año que la tengo he intentado contactar con el vendedor y ante la imposibilidad he reclamado a amazon devolvere la cafetera y me reembolsaran el dinero",ana,Revisado en España el 14 de abril de 2024
Deja de funcionar a los pocos meses,"1,0 de 5 estrellas","Como a mucha otra gente en los comentarios, me ha dejado de funcionar a los 4 meses. No hacía mal café y era ""barata"" (me costó 36 €), pero no te esperas que dure sólo unos pocos meses. La asistencia técnica de Yabano ya ni existe... al final lo barato sale caro.",Cliente Amazon,Revisado en España el 4 de abril de 2024
Nada de lo ofertado,"1,0 de 5 estrellas","Pedí porque tomo mucho café. La descripción indica anti goteo, pues gotea.
La indicación indica mantiene caliente, no es así.

En fin, arrepentido de la compra.",Valzam,Revisado en España el 2 de abril de 2024
Una basura de cafetera,"1,0 de 5 estrellas","Desde el primer día la cafetera rebosa el agua que sistema de goteo y acabas bebiendo posos de café. No solo con eso, 6 meses después de comprarla ha dejado de funcionar. Imagino que porque se han obturado los tubos internos de la cafetera de café y posos. Ahora a rezar para que me hagan efectiva la garantía. NO LA COMPRÉis!",Óscar García,Revisado en España el 11 de marzo de 2024
No funciona,"1,0 de 5 estrellas","Después de seis meses, ha dejado de funcionar. Yabano no ofrece servicio técnico y Amazon me da ninguna solución.",Kindle Customer,Revisado en España el 1 de marzo de 2024
Super,"5,0 de 5 estrellas","Una cafetera muy acorde a mis deseos estoy muy satisfecho con Ella,recomiendo comprarla Gracias",Pepotte,Revisado en España el 28 de febrero de 2024
Genial,"5,0 de 5 estrellas","Me gusta mucho, funciona perfecto. Lo que más me gusta por la mañana café está echo",Eliso Ciuca,Revisado en España el 27 de febrero de 2024
No durardera,"1,0 de 5 estrellas","La cafetera funcionó un aprox de 5 meses, y es imposible contactarse con la asistencia técnica, muy mala experiencia con esta cafetera...",Omar Argueta,Revisado en España el 27 de febrero de 2024
