title,rating,body,author,date
El clásico,"5,0 de 5 estrellas","Curiosamente no la utilizo para hacer café, la utilizo hace años para hacer te en hebras y funciona de maravilla.",Eduardo Alejandro Gurtner,Revisado en España el 18 de febrero de 2021
Estupenda,"5,0 de 5 estrellas","Es la segunda que adquiero. La uso para infusión, es resistente.",Ana,Revisado en España el 4 de noviembre de 2020
Me encanta,"5,0 de 5 estrellas",Me encanta,Cliente Amazon,Revisado en España el 30 de octubre de 2020
Todo ok,"4,0 de 5 estrellas",Todo perfecto según lo esperado,Raquel,Revisado en España el 11 de octubre de 2020
"Producto ok, nada espetacular.","3,0 de 5 estrellas","Cumple su funcionalidad, pero el vaso de cristal no se desprende de la base de plástico, así que no lo podemos sacar para lavar.",ISIS FISCHER,Revisado en España el 4 de septiembre de 2020
Cómoda para los muy cafeteros,"5,0 de 5 estrellas","Cafetera con buen diseño y en principio buenos materiales, habrá que esperar su durabilidad. Otras marcas más baratas nos han durado muy poco.",Cliente Amazon,Revisado en España el 5 de julio de 2020
"Hace excelente cafe, aunq pierde temperatura rapido","5,0 de 5 estrellas","Ahora si estoy tomando cafe de verdad. Gracias a esta cafetera me puedo tomar unas buenas tazas de cafe molido. Ojo, el molido debe ser mediano o grueso. He usado fino y alcanza a pasar mucho residuo. Por otro lado los cafes que hagas los debes tomar muy pronto pues pierde temperatura muy rapido. Por todo lo demas es una excelente cafetera!",Jorge Muñoz,Revisado en España el 28 de mayo de 2020
"Buena, cumple su función","4,0 de 5 estrellas",Muy buena. Cumple bien su función,Patricia,Revisado en España el 25 de mayo de 2020
cafetera de émbolo,"5,0 de 5 estrellas","Muy buena marca, rápido el delivery. la recomiendo ha salido muy buena",Sofia,Revisado en España el 15 de abril de 2020
Práctica,"5,0 de 5 estrellas","Te gusta el café tipo americano.. Pues esta es tu cafetera, te gusta el Té, roibos e infusiones pues esta es la herramienta perfecta 👌",Osccarin,Revisado en España el 12 de octubre de 2019
