title,rating,body,author,date
El tamaño del depósito,"4,0 de 5 estrellas","No tengo todavía una opinión formada del artículo porque solo lo he probado 2 veces, pero lo que me parece inadmisible es que envíen un artículo a la UE con enchufe de Gran Bretaña con 3 clavijas planas y sin adaptador para enchufes europeos. Repito INADMISIBLE",Alfonso,Revisado en España el 8 de noviembre de 2021
DEFECTUOSA,"1,0 de 5 estrellas","La máquina está muy bien. Pero no funciona correctamente. Ya nos ha pasado varias veces que la cápsula ""explota"" dentro.
Además del inconveniente para limpiarlo no es nada práctico.","FIDENZIS, S.L.",Revisado en España el 24 de noviembre de 2020
"Instantánea , enciendes y ya hace vafe","4,0 de 5 estrellas",Funciona todo muy bien,Francisco Morales,Revisado en España el 27 de diciembre de 2019
El recipiente de recipiente de agua de 1.3 aunque de 2 litros aún sería mejor,"5,0 de 5 estrellas",Café con crema muy buena y rapida,Albert,Revisado en España el 7 de noviembre de 2019
Volveria a comprar,"5,0 de 5 estrellas",Muy contenta con la compra el café buenísimo muy buena cafetería,Maria,Revisado en España el 29 de agosto de 2019
Cafetera Tassimo,"1,0 de 5 estrellas","No me ha gustado nada el producto, funcionamiento complicado en el sentido de elegir el tamaño del café y quizás mala suerte porque no me ha funcionado bien.",Carmen,Revisado en España el 8 de julio de 2019
Mo me funciona correctamente,"1,0 de 5 estrellas",No me va bien la cafetera el mantenimiento le he hecho correctamente se me enciende dos pilotos rojos el de la cal y el de la forma de taza,Angeles,Revisado en España el 30 de enero de 2019
Buena cafetera,"4,0 de 5 estrellas",Buena cafetera,Ivi,Revisado en España el 28 de enero de 2019
Muy bien,"4,0 de 5 estrellas","Esta muy bien es bonita, fácil de usar, de limpiar y rápida. Todo bien",Cliente Amazon,Revisado en España el 23 de diciembre de 2018
Buena compra,"5,0 de 5 estrellas","Tenía una Tas 4013 y me pasé a esta por una oferta. La verdad es que son unas máquinas geniales con cafés y variedades de calidad. Seguiré fiel a Tassimo. Compra recomendada, porque es fácil de usar y ocupa muy poco espacio.",Estíbaliz Juarros,Revisado en España el 13 de noviembre de 2018
Ainoa,"4,0 de 5 estrellas","Muy bonita, es lo que buscaba lo plateado que es lo que cierra para la cápsula va muy duro y me da miedo que se estropee pronto ya que la antigua y va más fina al cerrar.",AINOA,Revisado en España el 13 de febrero de 2018
malic,"1,0 de 5 estrellas","La pieza donde se introduce la cápsula esta usada y con unas manchas de quemado.espero que funcione correctamente, sino tendré que devolverla.",Helder,Revisado en España el 17 de enero de 2018
tassimo,"4,0 de 5 estrellas",Mucho mejor que la Nesspreso en sabor y mucha mas cantidad de café. Me parece que me paso a estos cafes!!,Alex,Revisado en España el 14 de diciembre de 2017
Buena compra,"5,0 de 5 estrellas",Buena cafetera y buen precio. Llego segun lo previsto. Buena compra. Aproveché el precio mas economico del color blanco que ademas era el que queria,Maria Dolores,Revisado en España el 26 de octubre de 2017
Muy buena cafetera,"5,0 de 5 estrellas","Yo tenía el modelo más básico desde hace años. Este hace el café igual de bien, pero se nota una mucho mejor calidad de la máquina, y se agradece que el depósito de agua lleve incorporado un filtro antical (igual a los de la jarras Brita). Para mí estas cafeteras Bosch tienen una gran ventaja sobre las Nespresso: permiten hacer más cosas que un simple café, como té, café con leche o cortado, chocolate, etc.",JCL,Revisado en España el 25 de septiembre de 2017
Una muy buena cafetera,"5,0 de 5 estrellas","Yo ya tenía una y conocía la marca,pero esta es mucho mejor que la anterior y con una imagen preciosa, me encanta 👍",Candelaria,Revisado en España el 24 de agosto de 2017
Para disfrutar el café.,"5,0 de 5 estrellas",Ya había tenido otra más pequeña y al renovarla elegí este modelo. Funciona perfectamente y es sencilla de usar. Buen café. Precio razonable y envío sin problemas,tomas.plou,Revisado en España el 4 de agosto de 2017
Excelente,"5,0 de 5 estrellas","Es una máquina que me ha sorprendido gratamente, el café sale muy rico y los chocolates también, tiene una gran variedad de producto aunque sí es cierto que en tiendas físicas no la hay hay, hay que pedirlos por internet pero con esa gran variedad la hace una máquina muy versátil, esta en concreto lleva el depósito de agua grande y da para varios usos sin rellenarlo. Estoy muy contento con la compra.",Felipe Carrasco,Revisado en España el 4 de agosto de 2017
Juan,"4,0 de 5 estrellas","Muy buena compra , como todo lo de esta marca, el café buenisimo , mejor que en la mayoría de los bares ...jiji",Juan,Revisado en España el 12 de junio de 2017
No respecta el medio ambiánte.,"3,0 de 5 estrellas","No es lo que esperaba. Es en parte de mi culpa. Buscaba un aparato en que se podía utilizar capsulas de papel para evitar el plástico. Pero no es posible. Funciona con un código. En función de la capsula se debe insistir para obtener el café. Lo bueno es la reserva de agua de 1,4 litros.",Pierre SIMON,Revisado en España el 10 de junio de 2017
