title,rating,body,author,date
No filtra bien el café,"1,0 de 5 estrellas","Filtra mal el café
Deja demasiados posos en la jarra",Sonia,Revisado en España el 17 de abril de 2021
Muy descontento,"1,0 de 5 estrellas","Mal producto, decepcionado con la marca, quintando la jarra, goteaba, no cortaba la salida del café. Hace muchos posos. La he devuelto. La he cambiado por otra marca",Selu Badajoz,Revisado en España el 29 de marzo de 2021
la marqua,"4,0 de 5 estrellas",buena compra👍,Racc,Revisado en España el 11 de marzo de 2021
Cafetera,"3,0 de 5 estrellas","Me gusta que es práctica, pero no mantiene caliente el cafe, se apaga..",Gloria Marina,Revisado en España el 30 de enero de 2021
"Buena, bonita y barata","5,0 de 5 estrellas","Cafetera de filtro estupenda. Su uso es para 10, 15 tazas. Funciona perfectamente.",Raquel Rosa Segovia,Revisado en España el 30 de diciembre de 2020
Buen cafe,"4,0 de 5 estrellas",Su funcionamiento pero al no tener filtro se pone por dentro bastante sc ia y cuesta trabajo limpiar,Antonio,Revisado en España el 25 de diciembre de 2020
Que funciona,"5,0 de 5 estrellas","Es una cafetera, hace café, pues eso...",Eva,Revisado en España el 10 de diciembre de 2020
No la recomiendo.,"1,0 de 5 estrellas","Tenia la cafetera Gaia de Philips durante más de 15 años y fue una maravilla hasta que por accidente rompimos la jarra. He comprado este modelo de la misma marca (la Gaia ahora existe solo en termo que no me interesa) y todas las supuestas ""mejoras"" son para peor.
Lleva un pitorro pegado en la tapa de la jarra a través del cual pasa el cafe para ""mantener el aroma"" y eso hace imposible lavar la jarra, ademas de hacer que tarde mucho el cafe a gotear, además de hacer más complicado el mecanismo de parón de goteo (directamente no funciona). La tapa de filtro y agua es entera y muy incómoda, da con los armarios en la encimera. Por último, como no libera por ningún lado el vapor, por el ""aroma"", el compartimento de filtro se queda permanentemente mojado.",D. M.,Revisado en España el 20 de noviembre de 2020
Genial,"5,0 de 5 estrellas","Todo genialny rápido.
Recomiendo 100x100",Aitor,Revisado en España el 14 de noviembre de 2020
buena calidad,"5,0 de 5 estrellas","En mi caso siempre he usado cafeteras de este tipo y he probado muchas ,ésta es la segunda del mismo modelo que compro, se rompió la jarra , pero la he usado mucho
Muy recomendable y elegante en mi cocina",M.C.,Revisado en España el 22 de octubre de 2020
Excelente,"5,0 de 5 estrellas","Una cafetera excelente,hace un cafe muy rico.",mferga,Revisado en España el 20 de septiembre de 2020
Muy buenas marca,"5,0 de 5 estrellas",Excelente producto y de muy buena calidad.,Alejandro Di Giacomo,Revisado en España el 16 de septiembre de 2020
Su rspidez,"5,0 de 5 estrellas",Es rápida hacienff de o el café,Tomas Varo,Revisado en España el 10 de septiembre de 2020
Exelente,"5,0 de 5 estrellas",Es muy rápida.Exelente!!!,Sonia Francisco,Revisado en España el 10 de agosto de 2020
Muy bien,"5,0 de 5 estrellas","De momento va bastante bien. La tengo desde hace una semana y el café sale muy rápido, se notan esos vatios.
Usar filtros de papel, en mi caso van muy bien los melitta del número 4.",Endika,Revisado en España el 27 de mayo de 2020
Esta bien en general,"5,0 de 5 estrellas",Esta muy bien y súper bonita,Sonsoles Matias gomez,Revisado en España el 12 de mayo de 2020
Igual foto,"5,0 de 5 estrellas",Perfecta,Paola FGV,Revisado en España el 9 de mayo de 2020
Excelente,"5,0 de 5 estrellas","Hace muy buen café, y lo mantiene caliente durante mucho tiempo",ELENA,Revisado en España el 6 de mayo de 2020
