title,rating,body,author,date
Muy contenta,"5,0 de 5 estrellas",La primera que pedí me llegó rota. Curse la devolución por venir el producto roto y en seguida Amazon me autorizó la devolución. Me ha llegado hoy la nueva y la acabo de estrenar es pequeñita y una monada. Estoy encantada con ella .,Mercedes,Revisado en España el 19 de junio de 2024
Cafetera,"5,0 de 5 estrellas","Por el precio que tiene no se le puede pedir mas,me encanta.",Maria CT,Revisado en España el 19 de junio de 2024
Está muy apaña'o,"5,0 de 5 estrellas",Estoy muy contento con mi compra,Jaime Gracia Mendoza,Revisado en España el 19 de junio de 2024
No va bien,"1,0 de 5 estrellas","Pierde agua, hace demasiado ruido, el tope antigoteo no deja de gotear al quitar la jarra..... Conclusión: falla más que una escopeta de feria",Cliente de Kindle,Revisado en España el 16 de junio de 2024
Pensé que era más grande,"4,0 de 5 estrellas","Pensé que era más grande ,pero para dos personas está bien",Daniel,Revisado en España el 9 de junio de 2024
Malisima calidad y pequeña,"1,0 de 5 estrellas","Como escribió otra persona, no duro ni 4 meses y dandole poco uso. Es ultra pequeña. A estas alturas ya no la puedo devolver.",paola,Revisado en España el 8 de junio de 2024
Funciona perfecto,"5,0 de 5 estrellas",Me ha gustado mucho y funciona muy bien.,L***z,Revisado en España el 30 de mayo de 2024
Demasiado pequeña,"3,0 de 5 estrellas",No me a gustado porque es demasiado pequeña es para dos tazas grandes y a lo justo. Pone 6 tazas pero será 6 tazas de te,Geminis,Revisado en España el 28 de mayo de 2024
Encantada!,"5,0 de 5 estrellas",Buena relación precio calidad mejor de lo que pensé!,Eloise93,Revisado en España el 27 de mayo de 2024
Una buena cafetera,"5,0 de 5 estrellas",De imagen sencilla yhace muy buen café para su precio de buena calidad,esta muy bien es una libreta de puntos muy funcional,Revisado en España el 18 de mayo de 2024
Se sale el agua por todos lados,"1,0 de 5 estrellas","Se sale el agua por todos lados, tanto así que hasta se ha ido el café por los demás depósitos de agua.",Kisvan,Revisado en España el 4 de mayo de 2024
Barata y de buena calidad,"5,0 de 5 estrellas","Me ha gustado, es básica pero funciona muy bien",LAURAM,Revisado en España el 26 de abril de 2024
Es súper rapida,"5,0 de 5 estrellas","Sobre todo me gusta la rapidez. Aún no sé ha tostado el pan y ya está el café listo. No soy amantes del café fuerte asique para mi es perfecta y el aromarque deja a café. Pequeña, rápida y lo que noto es que con su cazo gasto menos café que antes.",JM,Revisado en España el 23 de abril de 2024
Cafetera para uso diario,"5,0 de 5 estrellas","Buenas cafetera, sencilla pero para mí genial, la tengo en mi casa para todos los días y por su precio calidad muy bien, aclaro es sencilla",Anselmo,Revisado en España el 22 de abril de 2024
Poco fiable,"2,0 de 5 estrellas","Funcionó bien los 3 primeros meses, después comenzó a subir mal el café hasta que dejó de subir.",Israel,Revisado en España el 19 de abril de 2024
Cafetera,"5,0 de 5 estrellas",Lo práctica que es y saca un buen café. ❤️,Ibis Paris,Revisado en España el 6 de abril de 2024
Bueno,"5,0 de 5 estrellas",Bueno fácil de manejar funciona súper bien,Lore,Revisado en España el 5 de abril de 2024
Tal como se describe,"4,0 de 5 estrellas","Muy útil, no gotea al sacar la jarra. Es pequeña, se ve de buena calidad. La recomiendo",Macarena,Revisado en España el 1 de abril de 2024
Diseño compacto y elegante,"5,0 de 5 estrellas","Es una excelente opción para cualquier persona que busque una cafetera compacta, fácil de usar. Me gusta que esta cafetera sea eficiente en términos de energía",Moretti Tips de Belleza,Revisado en España el 21 de marzo de 2024
Genial,"5,0 de 5 estrellas",Práctica y cómoda,Papi,Revisado en España el 18 de marzo de 2024
Cafetera practica y sencilla,"5,0 de 5 estrellas","La cafetera Tristar responde perfectamente a la premisa buena calidad precio. Es practica, sencilla, realiza un muy buen cafe y es bonita.",Toñi,Revisado en España el 17 de marzo de 2024
Buena,"4,0 de 5 estrellas","Cumple su cometido, sin embargo me hubiese gustado que después de colar el café no se apagara tan rápido.",Ammi Díaz,Revisado en España el 16 de marzo de 2024
Volveré a comprar más sin duda,"5,0 de 5 estrellas",Cafetera excelente recomiendo cien por cien,Isabel Vicente Poveda,Revisado en España el 14 de marzo de 2024
Café para un rato,"4,0 de 5 estrellas",Está genial por el filtro lavable pero un poco pequeña.,MAYTE-AINARA,Revisado en España el 2 de marzo de 2024
Cafetera,"5,0 de 5 estrellas","Me gusto, muy fácil de usar, es a la medida si es una cocina pequeña se acomoda a mis necesidades",Daniela guevara,Revisado en España el 19 de febrero de 2024
Los mejores cafés,"5,0 de 5 estrellas",Todo me gusto desde el precio la llegada todo super bien gracias,Mauricio Vallejo,Revisado en España el 1 de febrero de 2024
Buena compra,"5,0 de 5 estrellas",Cafetera de filtro sencilla. Para hacer el cafe de la mañana. Facil de usar y barata,Antonio,Revisado en España el 26 de enero de 2024
Genial,"5,0 de 5 estrellas",Calidad precio excelente,ruben fernandez sanchez,Revisado en España el 22 de enero de 2024
Ideal si se busca una cafetera pequeña,"4,0 de 5 estrellas",Ideal si buscas una cafetera pequeña y con gran relación calidad-precio. Es muy fácil de limpiar y de usar. La recomiendo para cocinas con poco espacio.,Antonio GJ,Revisado en España el 21 de enero de 2024
Versatil,"4,0 de 5 estrellas",Me gusta por la sencillez de montaje y el tamaño se adapta a cualquier lugar,José Manuel Chamorro,Revisado en España el 20 de enero de 2024
Buena compra,"5,0 de 5 estrellas","Muy cómoda y fácil de usar, cumple su función",Adolfo,Revisado en España el 12 de enero de 2024
No era lo que esperaba,"1,0 de 5 estrellas","La cafetera muy pequeña y la tapadera de cierre muy endeble,el encanche del filtro inestable",mirian_27,Revisado en España el 16 de diciembre de 2023
Una cafetera sin mas,"5,0 de 5 estrellas",Es la típica cafetera americana. No me ha dado ningún problemas. y por el precio no está nada mal.,Gael Calatayud,Revisado en España el 9 de diciembre de 2023
Funciona y gracias,"2,0 de 5 estrellas","Hace lo justo para no ser un trasto, muy plasticosa, deja cierto sabor a plástico en los primeros usos",Rodrigo,Revisado en España el 9 de diciembre de 2023
Totalmente satisfecha,"5,0 de 5 estrellas",La verdad es pequeña pero alcanza para tres personas... Es muy bonita 😊 y el repartidor muy amable les pongo al producto y servicios 10/10,Victoria zuniga Velázquez,Revisado en España el 8 de diciembre de 2023
Bueno,"5,0 de 5 estrellas",Realiza su función.,Lucas,Revisado en España el 7 de diciembre de 2023
No ha durado ni 4 meses,"1,0 de 5 estrellas","La compré hace 3 meses y hago 1 café al día, como mucho 2. Empezó a salir cada vez menos agua hasta que hoy ya apenas cae 1 dedo de agua, se sigue calentando pero ya no sale más y además huele a quemado. Es bastante endeble y para el precio es aceptable pero se ha estropeado muy rápido. Para la garantía te piden registrarte en la web del proveedor pero no funciona bien y no me deja registrarme",beatriz,Revisado en España el 2 de diciembre de 2023
Uso,"5,0 de 5 estrellas","Somos 2 en casa y para nosotros genial,es para 6 cafes,haces la cafetera y te olvidas.",salvador,Revisado en España el 9 de noviembre de 2023
Cafetera de filtro,"5,0 de 5 estrellas","Estaba muy bien para el precio, pero llegó rota y la devolví",CONCHY,Revisado en España el 7 de noviembre de 2023
Maravilloso,"5,0 de 5 estrellas","Buen tamaño y buena función , para amantes del café … yo le llevo de viaje
Me encantaaaaaa!",sandra,Revisado en España el 7 de noviembre de 2023
La rapidez de entrega de los paquetes,"5,0 de 5 estrellas",Me encanta es muy bonita,Muy bueno me resolvió mi problema,Revisado en España el 4 de noviembre de 2023
Funcional,"5,0 de 5 estrellas",Es muy pequeña pero funciona muy bien,Liz Paola Martínez Frutos,Revisado en España el 4 de noviembre de 2023
Practica y fuerte,"5,0 de 5 estrellas","Vale la pena , cumple con lo ofrecido en el anuncio",Marcos Chavez,Revisado en España el 2 de noviembre de 2023
Cafetera,"5,0 de 5 estrellas",La verdad muy contenta con la cafetera.Era lo que esperaba .Cafetera muy fácil de usar y el precio está estupendo .La recomiendo,VERo,Revisado en España el 28 de octubre de 2023
La peor compra hecha en amazon,"1,0 de 5 estrellas","La cafetera pierde por el antigoteo y muchísimo,es la peor compra que he podido hacer.",José Luis,Revisado en España el 25 de octubre de 2023
¡No comprar!,"1,0 de 5 estrellas","Tras 4 usos, se ha hundido la base de la cafetera, donde apoya la jarra, por tanto no encaja a la hora de salir el café y se derrama todo por todos lados!! Dinero tirado a la basura.",Alberto L.,Revisado en España el 24 de octubre de 2023
gotea pero tiene buena capacidad,"2,0 de 5 estrellas","el sistema antigoteo no es bueno, gotea al retirar la jarra y al reintroducirla también. la capacidad es adecuada incluso para tazas de desayuno",jose,Revisado en España el 19 de octubre de 2023
Excelente,"5,0 de 5 estrellas","Es súper buena esta cafetera, practica, pequeña. Ideal para las personas que viven solas.",María José Cortes,Revisado en España el 12 de septiembre de 2023
Me ha gustado!,"5,0 de 5 estrellas","Es pequeña, práctica y fácil de limpiar... con sistema antígoteo que funciona!!",Nina,Revisado en España el 28 de agosto de 2023
Funciona bien,"5,0 de 5 estrellas","Compré dos una para mi y otra para mi suegra, ambas estamos muy contenta con ellas.",Juana Alberta Hernández Rodríguez,Revisado en España el 26 de agosto de 2023
Buena cafetera,"5,0 de 5 estrellas","Por el precio que tiene, es muy buena compra. Fácil de usar, fácil de limpiar. La compré en el confinamiento del 2020 y se me estropeó este año 2023. Normal, hago caso dos jarras de café al día.",Aroa,Revisado en España el 25 de agosto de 2023
Muy mala calidad,"1,0 de 5 estrellas","Se rompe al poco uso, parece de juguete",JLencina,Revisado en España el 17 de agosto de 2023
Funciona correctamente,"5,0 de 5 estrellas",Funciona correctamente,Spain,Revisado en España el 2 de agosto de 2023
Decepcionado,"1,0 de 5 estrellas","A lo primero funciona bien, a los tres meses de uso la pongo y solo hace tres café y se apaga y le pongo la misma cantidad de agua y de café y la vuelvo a encender y no hace más café hasta q no pasa un buen rato",Francisco,Revisado en España el 26 de julio de 2023
Una cafetera para el dia a dia,"3,0 de 5 estrellas","Hay que cogerle el truco sino te queda o muy aguado o muy fuerte,la funcion de goteo para mas intenso no sirve de mucho solo que va mas lento y sigue sabiendo igual",david,Revisado en España el 6 de julio de 2023
Se sale café,"1,0 de 5 estrellas",Haces el café y se sale,Margarita,Revisado en España el 2 de julio de 2023
Mala,"1,0 de 5 estrellas",Al cabo de un par de meses ha empezado a perder agua por debajo,Miki,Revisado en España el 23 de junio de 2023
Estoy muy contenta,"5,0 de 5 estrellas","Tengo esta cafetera desde hace 3 años y me va genial, pero el otro día al fregar la,le di un golpe a la jarra y la rompí. Me gustaría saber si me venden la jarra de repuesto. Gracias",Lola MG,Revisado en España el 11 de junio de 2023
Pequeño,"4,0 de 5 estrellas",En realidad es para dos tazas,Neyi,Revisado en España el 31 de mayo de 2023
Pequeñita pero suficiente.,"5,0 de 5 estrellas",Haces 6 cafes.Es practica.,Etxekoa,Revisado en España el 27 de mayo de 2023
