title,rating,body,author,date
No tires tu dinero,"1,0 de 5 estrellas",Hace mucho ruido y en menos de un mes a saltado la luz de descalcificar,El mismo,Revisado en España el 4 de julio de 2021
Estupenda cafetera,"5,0 de 5 estrellas","Me gusta mucho el café y tenía ganas de tener una cafetera de cápsulas. Esta cafetera es estupenda por el precio que tiene. No tarda nada en empezar a echar café desde el momento en el que presionas el botón. Para mí, lo mejor es que puedes elegir la temperatura a la que salga el café ya que tiene 4 modos de temperatura entre los que elegir. El recipiente de agua es bastante grande; yo que me tomo 2 cafés diarios, me dura unos 3 días.
Otro punto positivo es la variedad de cafés y tes entre los que elegir, aunque en el supermercado no se encuentran tanta variedad en su página web hay donde elegir.
El único punto negativo de este tipo de cafeteras es la gran cantidad de residuos que generamos con las cápsulas, ya que son de un solo uso. Probé a utilizar por segunda vez una cápsula y el café salía aguado y sin apenas sabor.",RosaM,Revisado en España el 1 de julio de 2021
Genial,"5,0 de 5 estrellas",Rápido y eficaz,ANUSKA,Revisado en España el 16 de junio de 2021
Se atranca el porta capsulas.,"3,0 de 5 estrellas","El diseño muy bonito. Lo malo ha sucedido a los dos meses de uso. Se queda bloqueada la tapa del porta capsulas. Tienes que esperar a que se apague y se enfríe para que vuelva a desbloquearse. Ya me ha sucedido cuatro veces.
Voy a tener que tirar de garantía.
No la volvería a comprar.",Isma,Revisado en España el 9 de junio de 2021
Bonita y práctica,"4,0 de 5 estrellas","Es facil de usar. Y tiene un color muy bonito. No ocupa mucho sitio.
La pega que le pongo es que no puedes poner vasos grandes, pero cabe una taza de tamaño normal.",Cliente Amazon,Revisado en España el 8 de junio de 2021
Avisador delcalcificacion no se apaga,"5,0 de 5 estrellas","Hola, se encendio la luz de descalcificacion ya e realizado la descalcificacion y no hay manera de que se quite el avisador luminoso no hay forma de que se apague alguien sabe como hacer que se quite xq e llamado a dolce gusto y no saben decirme nada gracias",david,Revisado en España el 2 de marzo de 2021
La promoción engañosa,"5,0 de 5 estrellas","La cafetera funciona, todo correcto, salvo porque las instrucciones vienen en Alemán y la promoción de los 10 euros es válida sólo en Alemania y claro... No me voy a mudar a Berlín por 10 euros de descuento en café...",Mari F.,Revisado en España el 4 de febrero de 2021
Bonita y útil,"5,0 de 5 estrellas","Me encanta poder elegir la cantidad de café, temperatura o tamaño. Ocupa muy poco espacio y es muy estética.",Ana M.,Revisado en España el 9 de enero de 2021
Está bien,"5,0 de 5 estrellas","En general, las cápsulas de dolce gusto no destacan por su gran sabor.",AlCoyote,Revisado en España el 8 de diciembre de 2020
Contenta,"5,0 de 5 estrellas","La verdad que la máquina está muy bien me gusta mucho ,pero tenían que a ver tenido un detalle por parte de ellos y es regalar una caja de capsulas por el precio que tiene. :-)",Esther,Revisado en España el 4 de diciembre de 2020
Cafés más intensos,"5,0 de 5 estrellas","Va bastante bien, la novedad en cuanto a las otras que he tenido es la selección de intensidad de café, aunque los echa más cortitos, se nota el sabor más intenso. El regulador automático hace que las bebidas salgan perfectas, no tienes que preocuparte por pararlo y quedarte corto o pasarte... Si vas a usarlas solo para cafés, esta es perfecta y buscas una para cualquier bebida, cualquiera de esta marca van bien también",Lola Jiménez Ortega,Revisado en España el 17 de noviembre de 2020
